"Time","BTC Total supply","BTC Market cap","ETH OKX Exchange address outflow","Number of OKC tokens","bitcoin:1KgeqstG8a19jNzUhRyVhwppMMJXp8id8L"
04/05/2019,89210395814.03,89210395814.03,11175936,,
01/06/2019,70314194337.6,70314194337.6,42933344.04,,
03/06/2019,68747172207.04,68747172207.04,8046592.2,,
04/06/2019,91670395999.4,91670395999.4,26131626.88,,
01/07/2019,70420224574.24,70420224574.24,22385859.33,,
03/07/2019,68572238641.24,68572238641.24,9081358.12,,
04/07/2019,93282599656.03,93282599656.03,42122023.69,,
05/07/2019,105825706663.42,105825706663.42,33243402.7,,
01/08/2019,70505505222.11,70505505222.11,15848709.22,,
03/08/2019,69671884940.93,69671884940.93,33274589.26,,
04/08/2019,91796662884.07,91796662884.07,34997305.25,,
05/08/2019,109233972940.9,109233972940.9,26194380.75,,
06/08/2019,136460677888.82,136460677888.82,20621499.66,,
01/09/2019,64286633558.09,64286633558.09,23448116.29,,
03/09/2019,69473619915.59,69473619915.59,23223670.77,,
04/09/2019,93915111429.11,93915111429.11,32232591.68,,
05/09/2019,112859938328.72,112859938328.72,28514347.72,,
06/09/2019,142018854894.03,142018854894.03,31106457.22,,
01/10/2019,64440952264.76,64440952264.76,18648543.19,,
03/10/2019,68664586841.7,68664586841.7,10787309.79,,
04/10/2019,89337879072.14,89337879072.14,36573957.8,,
05/10/2019,127484382497.17,127484382497.17,42627205.03,,
06/10/2019,140743289382.95,140743289382.95,21019237.08,,
07/10/2019,202318069411,202318069411,57581694.83,,
01/11/2019,63992447530.16,63992447530.16,9588610.21,,
03/11/2019,68740997138.46,68740997138.46,14639379,,
04/11/2019,89789518247.21,89789518247.21,28956892.07,,
05/11/2019,123384916716.94,123384916716.94,51939362.7,,
06/11/2019,144630106738.95,144630106738.95,21773403.68,,
07/11/2019,210486737440.53,210486737440.53,55989779.82,,
08/11/2019,203435945959.88,203435945959.88,11692670.81,,
01/12/2019,62104376087.9,62104376087.9,7432996.09,,
02/01/2019,61672964166.21,61672964166.21,4587203.53,,
02/02/2019,60679684331.26,60679684331.26,4255615.08,,
02/03/2019,60601137687.04,60601137687.04,4988675.53,,
02/04/2019,60733528737.91,60733528737.91,3031877.44,,
02/05/2019,59818982334.71,59818982334.71,7009146.43,,
02/06/2019,59575570580.33,59575570580.33,4412287.11,,
02/07/2019,64267842544.16,64267842544.16,4397808.47,,
02/08/2019,64352621532.93,64352621532.93,10186558.42,,
02/09/2019,64691675300.82,64691675300.82,7330366.62,,
02/10/2019,63966338007.77,63966338007.77,9702140.84,,
02/11/2019,64061930312.17,64061930312.17,6350450.71,,
02/12/2019,63691626881.54,63691626881.54,9173232.88,,
03/01/2019,67886470011.06,67886470011.06,11171857.84,,
03/02/2019,67590260426.56,67590260426.56,6589400.82,,
03/03/2019,66092578650.54,66092578650.54,17093493.61,,
03/12/2019,68704700141.97,68704700141.97,12988886.44,,
04/01/2019,86001563883.73,86001563883.73,31493537.91,,
04/02/2019,87652493306.34,87652493306.34,47782225.63,,
04/03/2019,86775774141.8,86775774141.8,30070028.71,,
04/04/2019,88793350993.71,88793350993.71,17534984.81,,
04/12/2019,89922580630.04,89922580630.04,12234756.9,,
05/01/2019,97325570287.48,97325570287.48,15763419.66,,
05/02/2019,101987322413.49,101987322413.49,23450856.01,,
05/03/2019,103109400149.02,103109400149.02,15297214.48,,
05/04/2019,102491525202.1,102491525202.1,12028383.71,,
05/05/2019,101636807466.17,101636807466.17,17602998.51,,
05/06/2019,103109745281.82,103109745281.82,51912400.54,,
05/12/2019,138311494112.36,138311494112.36,33843529.29,,
06/01/2019,155073410678.54,155073410678.54,25877354.5,,
06/02/2019,145615049560.7,145615049560.7,33826930.45,,
06/03/2019,136737395029.03,136737395029.03,38341670.31,,
06/04/2019,138819863236.71,138819863236.71,31527172.95,,
06/05/2019,138795742850.44,138795742850.44,27978921.4,,
06/06/2019,142748765195.45,142748765195.45,31476992.07,,
06/07/2019,141167969732.23,141167969732.23,16869754.95,,
06/12/2019,146155176936.26,146155176936.26,33424918.27,,
07/01/2019,192199251074.21,192199251074.21,47229822.4,,
07/02/2019,212858712267.59,212858712267.59,34941322.7,,
07/03/2019,199609273239.32,199609273239.32,41259425.91,,
07/04/2019,195416312680.54,195416312680.54,35043475.24,,
07/05/2019,199538545142.61,199538545142.61,17656529.53,,
07/06/2019,203874024614.22,203874024614.22,20256128.51,,
07/07/2019,218768532820.71,218768532820.71,34080533.73,,
07/08/2019,223920747754.46,223920747754.46,35232310.04,,
07/09/2019,216509465396.76,216509465396.76,42493536.16,,
07/12/2019,202961218864.65,202961218864.65,18254836.56,,
08/01/2019,187783207624.17,187783207624.17,18041272.91,,
08/02/2019,193225984988.85,193225984988.85,14277577.63,,
08/03/2019,195898830486.14,195898830486.14,5617061.19,,
08/04/2019,210842334853.64,210842334853.64,33122792.09,,
08/05/2019,205015743527.08,205015743527.08,25266330.47,,
08/06/2019,213323709431.66,213323709431.66,15932122.55,,
08/07/2019,213779718710.23,213779718710.23,21311286.2,,
08/08/2019,211953459937.12,211953459937.12,17719142.54,,
08/09/2019,202881226762.91,202881226762.91,19517459.22,,
08/10/2019,205934141908.09,205934141908.09,20698835.04,,
08/12/2019,194756159145.9,194756159145.9,11526057.85,,
09/01/2019,185326135272.96,185326135272.96,10103771.85,,
09/02/2019,190305582654.97,190305582654.97,16945042.97,,
09/03/2019,189803394346.58,189803394346.58,29399330.45,,
09/04/2019,189485663480.24,189485663480.24,12422925.52,,
09/05/2019,185524322797.92,185524322797.92,18097301.4,,
09/06/2019,188481037640.91,188481037640.91,11583471.45,,
09/07/2019,187141077626.81,187141077626.81,23423333.29,,
09/08/2019,185257641547.62,185257641547.62,14869801.03,,
09/09/2019,181353017951.25,181353017951.25,10635775.53,,
09/10/2019,182493882167.1,182493882167.1,13660328.91,,
09/11/2019,186671921428.07,186671921428.07,7152017.44,,
09/12/2019,185802817200.07,185802817200.07,10856344.52,,
10/01/2019,150819286402.41,150819286402.41,9240533.57,,
10/02/2019,148442690595.65,148442690595.65,7737340.45,,
10/03/2019,147486269150.43,147486269150.43,6793866.87,,
10/04/2019,146524546631.39,146524546631.39,5947275.24,,
10/05/2019,143603079672.79,143603079672.79,8153618.2,,
10/06/2019,148247642431.26,148247642431.26,11843262.26,,
10/07/2019,147961647010.71,147961647010.71,18124828.18,,
10/08/2019,154574610411.12,154574610411.12,18092351.94,,
10/09/2019,154424182636.07,154424182636.07,19825518.97,,
10/10/2019,149681669601.49,149681669601.49,15376658.68,,
10/11/2019,149961395100.82,149961395100.82,40805987.79,,
10/12/2019,149697389684.5,149697389684.5,6371241.5,,
11/01/2019,168086429929.65,168086429929.65,6406311.6,,
11/02/2019,166489898321.9,166489898321.9,5598748.91,,
11/03/2019,169701155999.82,169701155999.82,14770338.14,,
11/04/2019,168453472629.32,168453472629.32,20683171.93,,
11/05/2019,168800418043.79,168800418043.79,18389072.83,,
11/06/2019,167133630379.19,167133630379.19,11469006.41,,
11/07/2019,158804938715.39,158804938715.39,11256817.72,,
11/08/2019,158975765293.58,158975765293.58,7497143.01,,
11/09/2019,163357841475.48,163357841475.48,6921223.36,,
11/10/2019,158003532512.83,158003532512.83,12370311.55,,
11/11/2019,159065517222.74,159065517222.74,5987474.49,,
11/12/2019,158944547781.19,158944547781.19,8097907.87,,
12/01/2019,132375321382.66,132375321382.66,7648271.56,,
12/02/2019,132355001203.23,132355001203.23,8858253.04,,
12/03/2019,131138450771.28,131138450771.28,11276086.29,,
12/04/2019,134701989787.48,134701989787.48,8991905.68,,
12/05/2019,136499604810.44,136499604810.44,8976245.23,,
12/06/2019,136680350504.83,136680350504.83,2702194.77,,
12/07/2019,136842885070.91,136842885070.91,2759914.58,,
12/08/2019,133899938992.91,133899938992.91,7475932.74,,
12/09/2019,131690663265.02,131690663265.02,5608966.01,,
12/10/2019,130605117591.24,130605117591.24,3324411.33,,
12/11/2019,131083167364.58,131083167364.58,5688225.74,,
12/12/2019,131577292195.37,131577292195.37,4424740.1,,
01/01/2020,126695469401.06,126695469401.06,6512026.33,,
01/02/2020,133229129636.03,133229129636.03,16194853.97,,
01/03/2020,134436720771.43,134436720771.43,13364185.93,,
01/04/2020,134464734598.47,134464734598.47,9383762.6,,
01/05/2020,140971993887.37,140971993887.37,12468713.79,,
01/06/2020,148145196469.13,148145196469.13,13262838.63,,
01/07/2020,146640924543.45,146640924543.45,15305268.15,,
01/08/2020,143010565027.35,143010565027.35,10418349.94,,
01/09/2020,148244701098.48,148244701098.48,5986021.01,,
01/10/2020,145918778623.34,145918778623.34,17987658.41,,
01/11/2020,148748246281.69,148748246281.69,11022750.74,,
01/12/2020,147887170564.39,147887170564.39,13549789.35,,
02/01/2020,170028902824.31,170028902824.31,17364051.32,,
02/02/2020,169120941060.78,169120941060.78,14598355.99,,
02/03/2020,167088705984.74,167088705984.74,9587110.13,,
02/04/2020,174977540517.29,174977540517.29,13674485.87,,
02/05/2020,177114144092.9,177114144092.9,25590676.02,,
02/06/2020,178334544132.42,178334544132.42,22542780.81,,
02/07/2020,179610654067.19,179610654067.19,21541703.65,,
02/08/2020,184208063098.11,184208063098.11,20006970.9,,
02/09/2020,179490127375.26,179490127375.26,20187562.5,,
02/10/2020,185910229533.31,185910229533.31,14442307.37,,
02/11/2020,188073852235.17,188073852235.17,28995182.19,,
02/12/2020,186057603207.73,186057603207.73,47841463.39,,
03/01/2020,161855406894.3,161855406894.3,20899015.08,,
03/02/2020,160378091443.6,160378091443.6,25446166.38,,
03/03/2020,159802499117.6,159802499117.6,26097295.53,,
03/04/2020,165726800082.86,165726800082.86,26067725.88,,
03/05/2020,166542674400.37,166542674400.37,24213879.92,,
03/06/2020,162679493010.98,162679493010.98,12299592.69,,
03/07/2020,148056331854.37,148056331854.37,28137400.91,,
03/08/2020,144701995753.9,144701995753.9,48854744.13,,
03/09/2020,144461320209.81,144461320209.81,22963223.86,,
03/10/2020,144505040312.76,144505040312.76,14674145.63,,
03/11/2020,90801693262.72,90801693262.72,44909146.63,,
03/12/2020,101641413906.87,101641413906.87,59945813.19,,
04/01/2020,124331312623.39,124331312623.39,13445459.76,,
04/02/2020,123240684406.1,123240684406.1,21949639.34,,
04/03/2020,125708284792.73,125708284792.73,7519271.48,,
12/03/2020,350901616925.81,350901616925.81,40274902.33,,
04/04/2020,124322914668.92,124322914668.92,7769826.1,,
12/04/2020,354708619085.25,354708619085.25,20210608.5,,
04/05/2020,133136859590.44,133136859590.44,17902682.5,,
12/05/2020,355189922909.06,355189922909.06,17640174.84,,
04/06/2020,131404365647.49,131404365647.49,30491373.51,,
12/06/2020,357002643911.88,357002643911.88,24514855.67,,
04/07/2020,134305402900.29,134305402900.29,15653383.86,,
12/07/2020,349272565800,349272565800,19459101.98,,
04/08/2020,133732840474.39,133732840474.39,12807443.71,,
12/08/2020,340857492001.25,340857492001.25,40436375.49,,
04/09/2020,125750693704.65,125750693704.65,21709981.87,,
12/09/2020,336567785489,336567785489,31709644.91,,
04/10/2020,125646996664.61,125646996664.61,11984459.47,,
12/10/2020,336047260087.5,336047260087.5,30590025.54,,
04/11/2020,128876971653.38,128876971653.38,12267945.14,,
12/11/2020,341748669398.06,341748669398.06,20767147.71,,
04/12/2020,124237808974.5,124237808974.5,41299073.26,,
05/01/2020,164258303598.75,164258303598.75,14434445.5,,
05/02/2020,161983885285.88,161983885285.88,12384479.33,,
05/03/2020,162508380454,162508380454,17597619.19,,
05/04/2020,162535623611.63,162535623611.63,14914708.53,,
05/05/2020,170472736708.75,170472736708.75,19284096.91,,
05/06/2020,174718745932.5,174718745932.5,29282576.97,,
05/07/2020,182943228758.75,182943228758.75,28698445.81,,
05/08/2020,177931698769.13,177931698769.12,13292575.83,,
05/09/2020,158699243951.25,158699243951.25,44377484.2,,
05/10/2020,163128860103.75,163128860103.75,25423373.71,,
05/11/2020,163136510781.25,163136510781.25,41315575.68,,
05/12/2020,167868371219.25,167868371219.25,25076798.06,,
06/01/2020,174070014749.44,174070014749.44,47797166.07,,
06/02/2020,175806772442.69,175806772442.69,22553956.79,,
06/03/2020,180960417950,180960417950,14768587.26,,
06/04/2020,178615990521.63,178615990521.63,23755460.77,,
06/05/2020,177554528249.38,177554528249.38,12723815.37,,
06/06/2020,174651123525.38,174651123525.38,17970547.04,,
06/07/2020,178480432253.75,178480432253.75,18825921.31,,
06/08/2020,178954471643.88,178954471643.88,15477017.39,,
06/09/2020,179603911360.13,179603911360.13,15319900.28,,
06/10/2020,175018659624,175018659624,34021124.79,,
06/11/2020,173255614132.56,173255614132.56,41896275.66,,
06/12/2020,173699573203.31,173699573203.31,6010331.34,,
07/01/2020,166777853733.31,166777853733.31,19621130.68,,
07/02/2020,167675074466.81,167675074466.81,15405706.54,,
07/03/2020,167026460794.5,167026460794.5,7445001.87,,
07/04/2020,166341437524.56,166341437524.56,16396817.9,,
07/05/2020,167167147839.38,167167147839.38,18731157.94,,
07/06/2020,171287475159.5,171287475159.5,29293790.76,,
07/07/2020,173491761214.5,173491761214.5,17154356.43,,
07/08/2020,169831284720.38,169831284720.38,23853682.12,,
07/09/2020,170326379688.94,170326379688.94,13313903.64,,
07/10/2020,170102909515,170102909515,6490065.85,,
07/11/2020,169905723728,169905723728,7446324.49,,
07/12/2020,171223076990.63,171223076990.63,15531806.97,,
08/01/2020,204735897924.38,204735897924.38,55133932.38,,
08/02/2020,210087862331,210087862331,23482404.03,,
08/03/2020,206797608838.88,206797608838.88,32301839.9,,
08/04/2020,215510959256.69,215510959256.69,28412422.55,,
08/05/2020,218646832694.06,218646832694.06,35885900.83,,
08/06/2020,215009277709.69,215009277709.69,29266842.56,,
08/07/2020,216967389985.5,216967389985.5,43903869.67,,
08/08/2020,213818542333.38,213818542333.38,26160654.97,,
08/09/2020,220308556516.5,220308556516.5,35629756.58,,
08/10/2020,212100158417.25,212100158417.25,29560387.67,,
08/11/2020,213888532033.81,213888532033.81,27405452.45,,
08/12/2020,212415151790.88,212415151790.88,43369878.66,,
09/01/2020,209260786225.13,209260786225.13,90255393.63,,
09/02/2020,197355528759.94,197355528759.94,78860449.73,,
09/03/2020,192840191634.38,192840191634.38,74926677.56,,
09/04/2020,189714098602,189714098602,107485453.49,,
09/05/2020,188160651216,188160651216,107730533.96,,
09/06/2020,187675489146.25,187675489146.25,49976298.07,,
09/07/2020,186662481556.69,186662481556.69,27731660.71,,
09/08/2020,189562796050.5,189562796050.5,62037407.4,,
09/09/2020,192876392956.19,192876392956.19,35747793.08,,
09/10/2020,190821739967.88,190821739967.88,21577660.22,,
09/11/2020,191603955958.63,191603955958.63,22591389.38,,
09/12/2020,190211657715.69,190211657715.69,44348443.58,,
10/01/2020,194652882256.63,194652882256.63,35925794.24,,
11/01/2020,250156730130,250156730130,4776403.22,,
10/02/2020,195304651536.94,195304651536.94,18589937.45,,
11/02/2020,254275418160.25,254275418160.25,6776276.63,,
10/03/2020,196175647036,196175647036,10248645.14,,
11/03/2020,257999066875,257999066875,1298785.28,,
10/04/2020,198500507006.44,198500507006.44,24046962.52,,
11/04/2020,280201107455,280201107455,1972871.11,,
10/05/2020,198675146922.25,198675146922.25,15517542.35,,
11/05/2020,285967911775,285967911775,3665699.43,,
10/06/2020,196755072056.38,196755072056.38,24510095.05,,
11/06/2020,284343645870,284343645870,2645339.93,,
10/07/2020,201779539518.56,201779539518.56,27706890.42,,
